Mod:Item:MetaData, Localized Name
tconstruct:shovel_head:0, Elementium Shovel Head
tconstruct:shovel_head:0, Terrasteel Shovel Head
tconstruct:shovel_head:0, Mirion Shovel Head
tconstruct:shovel_head:0, Wyvern Shovel Head
tconstruct:shovel_head:0, Awakened Shovel Head
tconstruct:shovel_head:0, Chaotic Shovel Head
tconstruct:shovel_head:0, Emerald Shovel Head
tconstruct:shovel_head:0, Bloodwood Shovel Head
tconstruct:shovel_head:0, Fusewood Shovel Head
tconstruct:shovel_head:0, Ghostwood Shovel Head
tconstruct:shovel_head:0, Darkwood Shovel Head
tconstruct:shovel_head:0, Red Matter Shovel Head
tconstruct:shovel_head:0, Dark Matter Shovel Head
tconstruct:axe_head:0, Electrical Axe Head
tconstruct:axe_head:0, Energetic Axe Head
tconstruct:axe_head:0, Vibrant Axe Head
tconstruct:axe_head:0, Red Axe Head
tconstruct:axe_head:0, Conductive Axe Head
tconstruct:axe_head:0, Pulsating Axe Head
tconstruct:axe_head:0, Dark Axe Head
tconstruct:axe_head:0, Souled Axe Head
tconstruct:axe_head:0, Axe Head of the End
tconstruct:axe_head:0, Wooden Axe Head
tconstruct:axe_head:0, Stone Axe Head
tconstruct:axe_head:0, Flint Axe Head
tconstruct:axe_head:0, Cactus Axe Head
tconstruct:axe_head:0, Bone Axe Head
tconstruct:axe_head:0, Obsidian Axe Head
tconstruct:axe_head:0, Prismarine Axe Head
tconstruct:axe_head:0, End Axe Head
tconstruct:axe_head:0, Paper Axe Head
tconstruct:axe_head:0, Sponge Axe Head
tconstruct:axe_head:0, Firewood Axe Head
tconstruct:axe_head:0, Iron Axe Head
tconstruct:axe_head:0, Pig Iron Axe Head
tconstruct:axe_head:0, Knightslime Axe Head
tconstruct:axe_head:0, Slime Axe Head
tconstruct:axe_head:0, Slime Axe Head
tconstruct:axe_head:0, Magma Slime Axe Head
tconstruct:axe_head:0, Netherrack Axe Head
tconstruct:axe_head:0, Cobalt Axe Head
tconstruct:axe_head:0, Ardite Axe Head
tconstruct:axe_head:0, Manyullyn Axe Head
tconstruct:axe_head:0, Copper Axe Head
tconstruct:axe_head:0, Bronze Axe Head
tconstruct:axe_head:0, Lead Axe Head
tconstruct:axe_head:0, Silver Axe Head
tconstruct:axe_head:0, Electrum Axe Head
tconstruct:axe_head:0, Steel Axe Head
tconstruct:axe_head:0, Abyssalnite Axe Head
tconstruct:axe_head:0, Refined Coralium Axe Head
tconstruct:axe_head:0, Dreadium Axe Head
tconstruct:axe_head:0, Magical Wooden Axe Head
tconstruct:axe_head:0, Evil Infused Axe Head
tconstruct:axe_head:0, Enchanted Axe Head
tconstruct:axe_head:0, Demonic Axe Head
tconstruct:axe_head:0, Infused Lava Crystal Axe Head
tconstruct:axe_head:0, Lava Infused Obsidian Axe Head
tconstruct:axe_head:0, Compressed Obsidian Axe Head
tconstruct:axe_head:0, Prosperity Shard Axe Head
tconstruct:axe_head:0, Soulium Axe Head
tconstruct:axe_head:0, Base Essence Axe Head
tconstruct:axe_head:0, Inferium Axe Head
tconstruct:axe_head:0, Prudentium Axe Head
tconstruct:axe_head:0, Intermedium Axe Head
tconstruct:axe_head:0, Superium Axe Head
tconstruct:axe_head:0, Supremium Axe Head
tconstruct:axe_head:0, Supercharged Alexandrite Axe Head
tconstruct:axe_head:0, Violet Sapphire Axe Head
tconstruct:axe_head:0, Blue Topaz Axe Head
tconstruct:axe_head:0, Ruby Axe Head
tconstruct:axe_head:0, Supercharged Moonstone Axe Head
tconstruct:axe_head:0, Spinel Axe Head
tconstruct:axe_head:0, Supercharged Morganite Axe Head
tconstruct:axe_head:0, Supercharged Sodalite Axe Head
tconstruct:axe_head:0, Pyrope Axe Head
tconstruct:axe_head:0, Supercharged Ammolite Axe Head
tconstruct:axe_head:0, Topaz Axe Head
tconstruct:axe_head:0, Zircon Axe Head
tconstruct:axe_head:0, Coral Axe Head
tconstruct:axe_head:0, Carnelian Axe Head
tconstruct:axe_head:0, Lepidolite Axe Head
tconstruct:axe_head:0, Jade Axe Head
tconstruct:axe_head:0, Cat's Eye Axe Head
tconstruct:axe_head:0, Supercharged Amber Axe Head
tconstruct:axe_head:0, Supercharged Pyrope Axe Head
tconstruct:axe_head:0, Supercharged Onyx Axe Head
tconstruct:axe_head:0, Supercharged Amethyst Axe Head
tconstruct:axe_head:0, Supercharged Topaz Axe Head
tconstruct:axe_head:0, Supercharged Turquoise Axe Head
tconstruct:axe_head:0, Supercharged Aquamarine Axe Head
tconstruct:axe_head:0, Onyx Axe Head
tconstruct:axe_head:0, Kunzite Axe Head
tconstruct:axe_head:0, Malachite Axe Head
tconstruct:axe_head:0, Tanzanite Axe Head
tconstruct:axe_head:0, Chrysoprase Axe Head
tconstruct:axe_head:0, Supercharged Iolite Axe Head
tconstruct:axe_head:0, Supercharged Ruby Axe Head
tconstruct:axe_head:0, Supercharged Sapphire Axe Head
tconstruct:axe_head:0, Opal Axe Head
tconstruct:axe_head:0, Supercharged Coral Axe Head
tconstruct:axe_head:0, Indicolite Axe Head
tconstruct:axe_head:0, Supercharged Fluorite Axe Head
tconstruct:axe_head:0, Supercharged Kyanite Axe Head
tconstruct:axe_head:0, Golden Beryl Axe Head
tconstruct:axe_head:0, Kyanite Axe Head
tconstruct:axe_head:0, Supercharged Tektite Axe Head
tconstruct:axe_head:0, Ammolite Axe Head
tconstruct:axe_head:0, Supercharged Sunstone Axe Head
tconstruct:axe_head:0, Supercharged Moldavite Axe Head
tconstruct:axe_head:0, Supercharged Beryl Axe Head
tconstruct:axe_head:0, Supercharged Spinel Axe Head
tconstruct:axe_head:0, Supercharged Black Diamond Axe Head
tconstruct:axe_head:0, Supercharged Cat's Eye Axe Head
tconstruct:axe_head:0, Sapphire Axe Head
tconstruct:axe_head:0, Supercharged Zircon Axe Head
tconstruct:axe_head:0, Supercharged Garnet Axe Head
tconstruct:axe_head:0, Beryl Axe Head
tconstruct:axe_head:0, Morganite Axe Head
tconstruct:axe_head:0, Heliodor Axe Head
tconstruct:axe_head:0, Supercharged Heliodor Axe Head
tconstruct:axe_head:0, Garnet Axe Head
tconstruct:axe_head:0, Sodalite Axe Head
tconstruct:axe_head:0, Supercharged Peridot Axe Head
tconstruct:axe_head:0, Supercharged Agate Axe Head
tconstruct:axe_head:0, Supercharged Violet Sapphire Axe Head
tconstruct:axe_head:0, Pearl Axe Head
tconstruct:axe_head:0, Supercharged Tanzanite Axe Head
tconstruct:axe_head:0, Supercharged Chrysoprase Axe Head
tconstruct:axe_head:0, Aquamarine Axe Head
tconstruct:axe_head:0, Jasper Axe Head
tconstruct:axe_head:0, Supercharged Apatite Axe Head
tconstruct:axe_head:0, Supercharged Golden Beryl Axe Head
tconstruct:axe_head:0, Supercharged Indicolite Axe Head
tconstruct:axe_head:0, Supercharged Blue Topaz Axe Head
tconstruct:axe_head:0, Supercharged Citrine Axe Head
tconstruct:axe_head:0, Supercharged Ametrine Axe Head
tconstruct:axe_head:0, Alexandrite Axe Head
tconstruct:axe_head:0, Agate Axe Head
tconstruct:axe_head:0, Peridot Axe Head
tconstruct:axe_head:0, Iolite Axe Head
tconstruct:axe_head:0, Turquoise Axe Head
tconstruct:axe_head:0, Supercharged Pearl Axe Head
tconstruct:axe_head:0, Amber Axe Head
tconstruct:axe_head:0, Tektite Axe Head
tconstruct:axe_head:0, Fluorite Axe Head
tconstruct:axe_head:0, Amethyst Axe Head
tconstruct:axe_head:0, Citrine Axe Head
tconstruct:axe_head:0, Rose Quartz Axe Head
tconstruct:axe_head:0, Supercharged Opal Axe Head
tconstruct:axe_head:0, Supercharged Rose Quartz Axe Head
tconstruct:axe_head:0, Supercharged Lepidolite Axe Head
tconstruct:axe_head:0, Ametrine Axe Head
tconstruct:axe_head:0, Supercharged Carnelian Axe Head
tconstruct:axe_head:0, Sunstone Axe Head
tconstruct:axe_head:0, Supercharged Malachite Axe Head
tconstruct:axe_head:0, Supercharged Kunzite Axe Head
tconstruct:axe_head:0, Moldavite Axe Head
tconstruct:axe_head:0, Apatite Axe Head
tconstruct:axe_head:0, Black Diamond Axe Head
tconstruct:axe_head:0, Supercharged Jade Axe Head
tconstruct:axe_head:0, Supercharged Jasper Axe Head
tconstruct:axe_head:0, Moonstone Axe Head
tconstruct:axe_head:0, Plastic Axe Head
tconstruct:axe_head:0, Pink Slime Axe Head
tconstruct:axe_head:0, Naga Scale Axe Head
tconstruct:axe_head:0, Steeleaf Axe Head
tconstruct:axe_head:0, Fiery Axe Head
tconstruct:axe_head:0, Knightly Axe Head
tconstruct:axe_head:0, Litherite Axe Head
tconstruct:axe_head:0, Titanium Axe Head
tconstruct:axe_head:0, Enderium Axe Head
tconstruct:axe_head:0, Tanzanite Axe Head
tconstruct:axe_head:0, Malachite Axe Head
tconstruct:axe_head:0, Invar Axe Head
tconstruct:axe_head:0, Fluix Crystal Axe Head
tconstruct:axe_head:0, Ruby Axe Head
tconstruct:axe_head:0, Desh Axe Head
tconstruct:axe_head:0, Sapphire Axe Head
tconstruct:axe_head:0, Platinum Axe Head
tconstruct:axe_head:0, Certus Quartz Axe Head
tconstruct:axe_head:0, Refined Glowstone Axe Head
tconstruct:axe_head:0, Amber Axe Head
tconstruct:axe_head:0, Signalum Axe Head
tconstruct:axe_head:0, Enori Axe Head
tconstruct:axe_head:0, Erodium Axe Head
tconstruct:axe_head:0, Amethyst Axe Head
tconstruct:axe_head:0, Guardian Scale Axe Head
tconstruct:axe_head:0, Osmium Axe Head
tconstruct:axe_head:0, Osmiridium Axe Head
tconstruct:axe_head:0, Lumium Axe Head
tconstruct:axe_head:0, Emeradic Axe Head
tconstruct:axe_head:0, Diamatine Axe Head
tconstruct:axe_head:0, Restonia Axe Head
tconstruct:axe_head:0, Osgloglas Axe Head
tconstruct:axe_head:0, Mica Axe Head
tconstruct:axe_head:0, Topaz Axe Head
tconstruct:axe_head:0, Refined Obsidian Axe Head
tconstruct:axe_head:0, Alumite Axe Head
tconstruct:axe_head:0, Iridium Axe Head
tconstruct:axe_head:0, Palis Axe Head
tconstruct:axe_head:0, Peridot Axe Head
tconstruct:axe_head:0, Black Quartz Axe Head
tconstruct:axe_head:0, Nickel Axe Head
tconstruct:axe_head:0, Void Axe Head
tconstruct:axe_head:0, Livingwood Axe Head
tconstruct:axe_head:0, Manasteel Axe Head
tconstruct:axe_head:0, Elementium Axe Head
tconstruct:axe_head:0, Terrasteel Axe Head
tconstruct:axe_head:0, Mirion Axe Head
tconstruct:axe_head:0, Wyvern Axe Head
tconstruct:axe_head:0, Awakened Axe Head
tconstruct:axe_head:0, Chaotic Axe Head
tconstruct:axe_head:0, Emerald Axe Head
tconstruct:axe_head:0, Bloodwood Axe Head
tconstruct:axe_head:0, Fusewood Axe Head
tconstruct:axe_head:0, Ghostwood Axe Head
tconstruct:axe_head:0, Darkwood Axe Head
tconstruct:axe_head:0, Red Matter Axe Head
tconstruct:axe_head:0, Dark Matter Axe Head
tconstruct:broad_axe_head:0, Electrical Broad Axe Head
tconstruct:broad_axe_head:0, Energetic Broad Axe Head
tconstruct:broad_axe_head:0, Vibrant Broad Axe Head
tconstruct:broad_axe_head:0, Red Broad Axe Head
tconstruct:broad_axe_head:0, Conductive Broad Axe Head
tconstruct:broad_axe_head:0, Pulsating Broad Axe Head
tconstruct:broad_axe_head:0, Dark Broad Axe Head
tconstruct:broad_axe_head:0, Souled Broad Axe Head
tconstruct:broad_axe_head:0, Broad Axe Head of the End
tconstruct:broad_axe_head:0, Wooden Broad Axe Head
tconstruct:broad_axe_head:0, Stone Broad Axe Head
tconstruct:broad_axe_head:0, Flint Broad Axe Head
tconstruct:broad_axe_head:0, Cactus Broad Axe Head
tconstruct:broad_axe_head:0, Bone Broad Axe Head
tconstruct:broad_axe_head:0, Obsidian Broad Axe Head
tconstruct:broad_axe_head:0, Prismarine Broad Axe Head
tconstruct:broad_axe_head:0, End Broad Axe Head
tconstruct:broad_axe_head:0, Paper Broad Axe Head
tconstruct:broad_axe_head:0, Sponge Broad Axe Head
tconstruct:broad_axe_head:0, Firewood Broad Axe Head
tconstruct:broad_axe_head:0, Iron Broad Axe Head
tconstruct:broad_axe_head:0, Pig Iron Broad Axe Head
tconstruct:broad_axe_head:0, Knightslime Broad Axe Head
tconstruct:broad_axe_head:0, Slime Broad Axe Head
tconstruct:broad_axe_head:0, Slime Broad Axe Head
tconstruct:broad_axe_head:0, Magma Slime Broad Axe Head
tconstruct:broad_axe_head:0, Netherrack Broad Axe Head
tconstruct:broad_axe_head:0, Cobalt Broad Axe Head
tconstruct:broad_axe_head:0, Ardite Broad Axe Head
tconstruct:broad_axe_head:0, Manyullyn Broad Axe Head
tconstruct:broad_axe_head:0, Copper Broad Axe Head
tconstruct:broad_axe_head:0, Bronze Broad Axe Head
tconstruct:broad_axe_head:0, Lead Broad Axe Head
tconstruct:broad_axe_head:0, Silver Broad Axe Head
tconstruct:broad_axe_head:0, Electrum Broad Axe Head
tconstruct:broad_axe_head:0, Steel Broad Axe Head
tconstruct:broad_axe_head:0, Abyssalnite Broad Axe Head
tconstruct:broad_axe_head:0, Refined Coralium Broad Axe Head
tconstruct:broad_axe_head:0, Dreadium Broad Axe Head
tconstruct:broad_axe_head:0, Magical Wooden Broad Axe Head
tconstruct:broad_axe_head:0, Evil Infused Broad Axe Head
tconstruct:broad_axe_head:0, Enchanted Broad Axe Head
tconstruct:broad_axe_head:0, Demonic Broad Axe Head
tconstruct:broad_axe_head:0, Infused Lava Crystal Broad Axe Head
tconstruct:broad_axe_head:0, Lava Infused Obsidian Broad Axe Head
tconstruct:broad_axe_head:0, Compressed Obsidian Broad Axe Head
tconstruct:broad_axe_head:0, Prosperity Shard Broad Axe Head
tconstruct:broad_axe_head:0, Soulium Broad Axe Head
tconstruct:broad_axe_head:0, Base Essence Broad Axe Head
tconstruct:broad_axe_head:0, Inferium Broad Axe Head
tconstruct:broad_axe_head:0, Prudentium Broad Axe Head
tconstruct:broad_axe_head:0, Intermedium Broad Axe Head
tconstruct:broad_axe_head:0, Superium Broad Axe Head
tconstruct:broad_axe_head:0, Supremium Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Alexandrite Broad Axe Head
tconstruct:broad_axe_head:0, Violet Sapphire Broad Axe Head
tconstruct:broad_axe_head:0, Blue Topaz Broad Axe Head
tconstruct:broad_axe_head:0, Ruby Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Moonstone Broad Axe Head
tconstruct:broad_axe_head:0, Spinel Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Morganite Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Sodalite Broad Axe Head
tconstruct:broad_axe_head:0, Pyrope Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Ammolite Broad Axe Head
tconstruct:broad_axe_head:0, Topaz Broad Axe Head
tconstruct:broad_axe_head:0, Zircon Broad Axe Head
tconstruct:broad_axe_head:0, Coral Broad Axe Head
tconstruct:broad_axe_head:0, Carnelian Broad Axe Head
tconstruct:broad_axe_head:0, Lepidolite Broad Axe Head
tconstruct:broad_axe_head:0, Jade Broad Axe Head
tconstruct:broad_axe_head:0, Cat's Eye Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Amber Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Pyrope Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Onyx Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Amethyst Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Topaz Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Turquoise Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Aquamarine Broad Axe Head
tconstruct:broad_axe_head:0, Onyx Broad Axe Head
tconstruct:broad_axe_head:0, Kunzite Broad Axe Head
tconstruct:broad_axe_head:0, Malachite Broad Axe Head
tconstruct:broad_axe_head:0, Tanzanite Broad Axe Head
tconstruct:broad_axe_head:0, Chrysoprase Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Iolite Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Ruby Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Sapphire Broad Axe Head
tconstruct:broad_axe_head:0, Opal Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Coral Broad Axe Head
tconstruct:broad_axe_head:0, Indicolite Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Fluorite Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Kyanite Broad Axe Head
tconstruct:broad_axe_head:0, Golden Beryl Broad Axe Head
tconstruct:broad_axe_head:0, Kyanite Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Tektite Broad Axe Head
tconstruct:broad_axe_head:0, Ammolite Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Sunstone Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Moldavite Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Beryl Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Spinel Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Black Diamond Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Cat's Eye Broad Axe Head
tconstruct:broad_axe_head:0, Sapphire Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Zircon Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Garnet Broad Axe Head
tconstruct:broad_axe_head:0, Beryl Broad Axe Head
tconstruct:broad_axe_head:0, Morganite Broad Axe Head
tconstruct:broad_axe_head:0, Heliodor Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Heliodor Broad Axe Head
tconstruct:broad_axe_head:0, Garnet Broad Axe Head
tconstruct:broad_axe_head:0, Sodalite Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Peridot Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Agate Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Violet Sapphire Broad Axe Head
tconstruct:broad_axe_head:0, Pearl Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Tanzanite Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Chrysoprase Broad Axe Head
tconstruct:broad_axe_head:0, Aquamarine Broad Axe Head
tconstruct:broad_axe_head:0, Jasper Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Apatite Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Golden Beryl Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Indicolite Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Blue Topaz Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Citrine Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Ametrine Broad Axe Head
tconstruct:broad_axe_head:0, Alexandrite Broad Axe Head
tconstruct:broad_axe_head:0, Agate Broad Axe Head
tconstruct:broad_axe_head:0, Peridot Broad Axe Head
tconstruct:broad_axe_head:0, Iolite Broad Axe Head
tconstruct:broad_axe_head:0, Turquoise Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Pearl Broad Axe Head
tconstruct:broad_axe_head:0, Amber Broad Axe Head
tconstruct:broad_axe_head:0, Tektite Broad Axe Head
tconstruct:broad_axe_head:0, Fluorite Broad Axe Head
tconstruct:broad_axe_head:0, Amethyst Broad Axe Head
tconstruct:broad_axe_head:0, Citrine Broad Axe Head
tconstruct:broad_axe_head:0, Rose Quartz Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Opal Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Rose Quartz Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Lepidolite Broad Axe Head
tconstruct:broad_axe_head:0, Ametrine Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Carnelian Broad Axe Head
tconstruct:broad_axe_head:0, Sunstone Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Malachite Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Kunzite Broad Axe Head
tconstruct:broad_axe_head:0, Moldavite Broad Axe Head
tconstruct:broad_axe_head:0, Apatite Broad Axe Head
tconstruct:broad_axe_head:0, Black Diamond Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Jade Broad Axe Head
tconstruct:broad_axe_head:0, Supercharged Jasper Broad Axe Head
tconstruct:broad_axe_head:0, Moonstone Broad Axe Head
tconstruct:broad_axe_head:0, Plastic Broad Axe Head
tconstruct:broad_axe_head:0, Pink Slime Broad Axe Head
tconstruct:broad_axe_head:0, Naga Scale Broad Axe Head
tconstruct:broad_axe_head:0, Steeleaf Broad Axe Head
tconstruct:broad_axe_head:0, Fiery Broad Axe Head
tconstruct:broad_axe_head:0, Knightly Broad Axe Head
tconstruct:broad_axe_head:0, Litherite Broad Axe Head
tconstruct:broad_axe_head:0, Titanium Broad Axe Head
tconstruct:broad_axe_head:0, Enderium Broad Axe Head
tconstruct:broad_axe_head:0, Tanzanite Broad Axe Head
tconstruct:broad_axe_head:0, Malachite Broad Axe Head
tconstruct:broad_axe_head:0, Invar Broad Axe Head
tconstruct:broad_axe_head:0, Fluix Crystal Broad Axe Head
tconstruct:broad_axe_head:0, Ruby Broad Axe Head
tconstruct:broad_axe_head:0, Desh Broad Axe Head
tconstruct:broad_axe_head:0, Sapphire Broad Axe Head
tconstruct:broad_axe_head:0, Platinum Broad Axe Head
tconstruct:broad_axe_head:0, Certus Quartz Broad Axe Head
tconstruct:broad_axe_head:0, Refined Glowstone Broad Axe Head
tconstruct:broad_axe_head:0, Amber Broad Axe Head
tconstruct:broad_axe_head:0, Signalum Broad Axe Head
tconstruct:broad_axe_head:0, Enori Broad Axe Head
tconstruct:broad_axe_head:0, Erodium Broad Axe Head
tconstruct:broad_axe_head:0, Amethyst Broad Axe Head
tconstruct:broad_axe_head:0, Guardian Scale Broad Axe Head
tconstruct:broad_axe_head:0, Osmium Broad Axe Head
tconstruct:broad_axe_head:0, Osmiridium Broad Axe Head
